Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2009-05-29,2009,Waterbury,83650.0,145000.0,Single Family,Detached House,3,1,1088.0,1.025953,West
2009-05-29,2009,,1304800.0,2030000.0,Single Family,Detached House,3,1,1055.0,1.025953,North
2009-05-30,2009,,457310.0,790000.0,Single Family,Detached House,3,1,950.0,1.025953,North
2009-05-31,2009,Fairfield,640010.0,950000.0,Single Family,Detached House,3,2,947.0,1.025953,West
2009-05-31,2009,Greenwich,,1240000.0,Single Family,Detached House,3,3,977.0,1.025953,East
2009-05-31,2009,Greenwich,3764810.0,5800000.0,Single Family,Detached House,3,2,1045.0,1.025953,East
2009-05-31,2009,Greenwich,1847020.0,1900000.0,Single Family,Detached House,3,3,1061.0,1.025953,North
2009-06-01,2009,Fairfield,261240.0,379900.0,Single Family,Detached House,3,3,933.0,1.025953,South
2009-06-01,2009,Greenwich,543550.0,950000.0,Single Family,Detached House,3,2,939.0,1.025953,South
2009-06-01,2009,Norwalk,718830.0,625000.0,Single Family,Detached House,3,3,1036.0,1.025953,South
2009-06-04,2009,Bridgeport,,241000.0,Three Family,Triplex,6,6,,1.025953,North
2009-06-04,2009,,93950.0,107500.0,Two Family,Duplex,4,2,1247.0,1.025953,West
2009-06-04,2009,Bridgeport,156730.0,355000.0,Two Family,Duplex,4,4,1372.0,1.025953,East
2009-06-04,2009,,72030.0,165000.0,?,Detached House,3,3,1083.0,1.025953,East
2009-06-05,2009,,177450.0,472000.0,?,Detached House,3,2,948.0,1.025953,South
2009-06-06,2009,Bridgeport,139090.0,288400.0,Single Family,Detached House,3,3,1022.0,1.025953,West
2009-06-06,2009,Bridgeport,102340.0,265000.0,Single Family,Detached House,3,3,1099.0,1.025953,North
2009-06-07,2009,Bridgeport,134330.0,257000.0,Two Family,Duplex,4,2,,1.025953,North
2009-06-07,2009,Bridgeport,95130.0,184000.0,Two Family,Duplex,4,4,1307.0,1.025953,South
2009-06-07,2009,Greenwich,1480990.0,3399000.0,?,Detached House,3,3,1073.0,1.025953,North
2009-06-07,2009,Greenwich,3980690.0,8000000.0,Single Family,Detached House,3,3,1085.0,1.025953,North
2009-06-07,2009,Waterbury,70630.0,220000.0,Three Family,Triplex,6,4,1951.0,1.025953,North
2009-06-07,2009,Waterbury,55720.0,72000.0,Three Family,Triplex,6,6,2010.0,1.025953,South
2009-06-08,2009,Fairfield,312060.0,385000.0,?,Detached House,3,3,996.0,1.025953,North
2009-06-08,2009,,114310.0,235000.0,Two Family,Duplex,4,4,1294.0,1.025953,East
2009-06-08,2009,Bridgeport,,225000.0,Single Family,Detached House,3,1,,1.025953,West
2009-06-08,2009,Bridgeport,275521.0,875000.0,Single Family,Detached House,3,1,,1.025953,South
2009-06-08,2009,Bridgeport,124880.0,175000.0,Three Family,Triplex,6,6,2049.0,1.025953,North
2009-06-08,2009,Bridgeport,100240.0,200000.0,Single Family,Detached House,3,3,1072.0,1.025953,East
2009-06-11,2009,Bridgeport,128451.0,370000.0,Two Family,Duplex,4,4,1398.0,1.025953,West
2009-06-11,2009,Greenwich,1559320.0,2400000.0,Single Family,Detached House,3,3,942.0,1.025953,South
2009-06-11,2009,Waterbury,67970.0,185000.0,Single Family,Detached House,3,3,1095.0,1.025953,South
2009-06-12,2009,Bridgeport,66380.0,190000.0,Single Family,Detached House,3,2,987.0,1.025953,North
2009-06-12,2009,Norwalk,32760.0,90005.0,Single Family,Detached House,3,3,956.0,1.025953,North
2009-06-12,2009,Norwalk,,648000.0,Single Family,Detached House,3,3,929.0,1.025953,East
2009-06-13,2009,Fairfield,,563500.0,Single Family,Detached House,3,2,962.0,1.025953,West
2009-06-13,2009,Bridgeport,,399000.0,Two Family,Duplex,4,2,1384.0,1.025953,South
2009-06-14,2009,Waterbury,94640.0,217000.0,Single Family,Detached House,3,2,907.0,1.025953,North
2009-06-14,2009,Waterbury,103950.0,265000.0,Two Family,Duplex,4,4,1274.0,1.025953,South
2009-06-14,2009,Waterbury,114800.0,245000.0,Single Family,Detached House,3,3,,1.025953,North
2009-06-15,2009,,176611.0,406000.0,Three Family,Triplex,6,6,,1.025953,South
2009-06-15,2009,Bridgeport,156520.0,295000.0,Single Family,Detached House,3,1,1037.0,1.025953,West
2009-06-15,2009,Fairfield,288400.0,400000.0,Single Family,Detached House,3,1,974.0,1.025953,South
2009-06-15,2009,Norwalk,705740.0,1575000.0,?,Detached House,3,3,1006.0,1.025953,North
2009-06-15,2009,,101570.0,195000.0,?,Detached House,3,1,,1.025953,North
2009-06-15,2009,Fairfield,630140.0,938500.0,Single Family,Detached House,3,2,945.0,1.025953,South
2009-06-15,2009,Fairfield,373800.0,675000.0,Single Family,Detached House,3,2,,1.025953,East
2009-06-18,2009,Bridgeport,95970.0,242000.0,Single Family,Detached House,3,1,996.0,1.025953,East
2009-06-18,2009,Bridgeport,73710.0,38000.0,Single Family,Detached House,3,3,1040.0,1.025953,East
2009-06-18,2009,Fairfield,355740.0,170000.0,Single Family,Detached House,3,2,1000.0,1.025953,East
2009-06-18,2009,Norwalk,262220.0,120000.0,Two Family,Duplex,4,2,1413.0,1.025953,South
2009-06-18,2009,Bridgeport,22962.0,28000.0,Single Family,Detached House,3,3,1026.0,1.025953,East
2009-06-19,2009,Greenwich,2762620.0,8200000.0,Single Family,Detached House,3,2,970.0,1.025953,North
2009-06-19,2009,Fairfield,486080.0,799000.0,Single Family,Detached House,3,3,980.0,1.025953,South
2009-06-19,2009,Waterbury,62650.0,169900.0,Single Family,Detached House,3,1,,1.025953,West
2009-06-20,2009,Norwalk,,545000.0,Single Family,Detached House,3,3,987.0,1.025953,North
2009-06-20,2009,Waterbury,66850.0,180000.0,Single Family,Detached House,3,1,1051.0,1.025953,West
2009-06-20,2009,Greenwich,1274560.0,2000000.0,Single Family,Detached House,3,2,1000.0,1.025953,South
2009-06-21,2009,,89950.0,220000.0,Single Family,Detached House,3,3,973.0,1.025953,West
2009-06-21,2009,Waterbury,24780.0,252000.0,?,Detached House,3,1,1094.0,1.025953,South
2009-06-22,2009,Bridgeport,187740.0,405000.0,Single Family,Detached House,3,3,1087.0,1.025953,West
2009-06-22,2009,Fairfield,802550.0,1300000.0,?,Detached House,3,3,1058.0,1.025953,East
2009-06-22,2009,Waterbury,49980.0,83000.0,Single Family,Detached House,3,3,1020.0,1.025953,West
2009-06-24,2009,Waterbury,92820.0,116000.0,Single Family,Detached House,3,2,976.0,1.025953,South
2009-06-25,2009,Fairfield,218540.0,380000.0,Single Family,Detached House,3,1,906.0,1.025953,East
2009-06-25,2009,Waterbury,67620.0,165000.0,Single Family,Detached House,3,3,989.0,1.025953,North
2009-06-25,2009,Norwalk,230650.0,400000.0,?,Detached House,3,3,944.0,1.025953,North
2009-06-25,2009,Fairfield,,570000.0,Single Family,Detached House,3,2,944.0,1.025953,East
2009-06-25,2009,Greenwich,1076740.0,1540000.0,Single Family,Detached House,3,3,913.0,1.025953,North
2009-06-25,2009,Waterbury,,176500.0,Single Family,Detached House,3,3,1019.0,1.025953,West
2009-06-26,2009,Greenwich,1176420.0,1807500.0,Single Family,Detached House,3,2,922.0,1.025953,South
2009-06-27,2009,Greenwich,3443230.0,5340000.0,?,Detached House,3,1,1065.0,1.025953,North
2009-06-27,2009,Fairfield,322490.0,600000.0,Single Family,Detached House,3,2,988.0,1.025953,South
2009-06-28,2009,,71330.0,120000.0,?,Detached House,3,3,1023.0,1.025953,South
2009-06-28,2009,Waterbury,71190.0,160000.0,?,Detached House,3,3,942.0,1.025953,South
2009-06-28,2009,Fairfield,299740.0,400000.0,Single Family,Detached House,3,2,1050.0,1.025953,West
2009-06-29,2009,Greenwich,,1800000.0,Single Family,Detached House,3,2,929.0,1.025953,South
2009-06-29,2009,Waterbury,55090.0,155000.0,Single Family,Detached House,3,1,1069.0,1.025953,North
2009-06-29,2009,,,700000.0,Single Family,Detached House,3,3,996.0,1.025953,North
2009-06-29,2009,Waterbury,96740.0,225000.0,Single Family,Detached House,3,3,1063.0,1.025953,East
2009-06-29,2009,Fairfield,3073350.0,5100000.0,Single Family,Detached House,3,3,,1.025953,South
2009-06-29,2009,,80220.0,170000.0,Single Family,Detached House,3,1,920.0,1.025953,North
2009-06-29,2009,Bridgeport,102831.0,242000.0,Two Family,Duplex,4,4,1453.0,1.025953,North
2009-06-29,2009,Bridgeport,109900.0,200000.0,Three Family,Triplex,6,6,2058.0,1.025953,South
2009-06-29,2009,Fairfield,829150.0,1080000.0,Single Family,Detached House,3,1,912.0,1.025953,North
2009-06-29,2009,Waterbury,,158000.0,Single Family,Detached House,3,3,1003.0,1.025953,East
2009-06-29,2009,Greenwich,538020.0,1195000.0,?,Detached House,3,3,1059.0,1.025953,West
2009-07-02,2009,Norwalk,245980.0,375000.0,Two Family,Duplex,4,3,1293.0,1.025953,North
2009-07-02,2009,Greenwich,367990.0,555000.0,Single Family,Detached House,3,3,,1.025953,South
2009-07-02,2009,Greenwich,1019830.0,1500000.0,?,Detached House,3,3,991.0,1.025953,West
2009-07-02,2009,Greenwich,2381820.0,3505000.0,?,Detached House,3,1,,1.025953,East
2009-07-02,2009,Fairfield,326620.0,410000.0,Single Family,Detached House,3,1,1028.0,1.025953,South
2009-07-02,2009,Greenwich,3026240.0,7100000.0,Single Family,Detached House,3,2,1074.0,1.025953,North
2009-07-02,2009,Bridgeport,92610.0,300000.0,Two Family,Duplex,4,2,1336.0,1.025953,East
2009-07-02,2009,Greenwich,636720.0,800000.0,Two Family,Duplex,4,3,1267.0,1.025953,West
2009-07-02,2009,Norwalk,203910.0,470000.0,Single Family,Detached House,3,2,1016.0,1.025953,South
2009-07-03,2009,Norwalk,,560000.0,Single Family,Detached House,3,1,978.0,1.025953,East
2009-07-03,2009,Fairfield,342930.0,445000.0,Single Family,Detached House,3,1,1068.0,1.025953,East
2009-07-03,2009,,1255030.0,2360000.0,Single Family,Detached House,3,1,965.0,1.025953,East
2009-07-03,2009,Norwalk,238770.0,410000.0,Single Family,Detached House,3,3,1051.0,1.025953,West
2009-07-03,2009,Norwalk,184030.0,21000.0,?,Detached House,3,2,965.0,1.025953,North
2009-07-03,2009,Bridgeport,108500.0,255000.0,Single Family,Detached House,3,1,,1.025953,North
2009-07-05,2009,Bridgeport,74130.0,134000.0,Single Family,Detached House,3,1,984.0,1.025953,South
2009-07-05,2009,Bridgeport,94990.0,320000.0,?,Duplex,4,4,1224.0,1.025953,North
2009-07-06,2009,Fairfield,999460.0,1400000.0,Single Family,Detached House,3,2,914.0,1.025953,West
2009-07-06,2009,Greenwich,917560.0,2350000.0,Single Family,Detached House,3,2,922.0,1.025953,North
2009-07-06,2009,Waterbury,39410.0,180000.0,Single Family,Detached House,3,3,,1.025953,South
2009-07-06,2009,Norwalk,202160.0,375000.0,Single Family,Detached House,3,1,1100.0,1.025953,South
2009-07-06,2009,,254310.0,1038000.0,Single Family,Detached House,3,3,978.0,1.025953,East
2009-07-09,2009,Norwalk,367850.0,335000.0,Single Family,Detached House,3,3,1033.0,1.025953,North
2009-07-09,2009,Greenwich,475160.0,765000.0,Two Family,Duplex,4,2,1273.0,1.025953,East
2009-07-09,2009,,3689770.0,6450000.0,Single Family,Detached House,3,1,1069.0,1.025953,East
2009-07-09,2009,Bridgeport,94640.0,269951.0,Single Family,Detached House,3,2,906.0,1.025953,East
2009-07-09,2009,Waterbury,89950.0,195000.0,Single Family,Detached House,3,2,1026.0,1.025953,East
2009-07-09,2009,Fairfield,1825600.0,3295000.0,Single Family,Detached House,3,1,956.0,1.025953,East
2009-07-09,2009,Greenwich,483070.0,815000.0,Single Family,Detached House,3,3,901.0,1.025953,South
2009-07-09,2009,Fairfield,630420.0,1145000.0,Single Family,Detached House,3,1,1055.0,1.025953,South
2009-07-09,2009,,60690.0,10000.0,Single Family,Detached House,3,1,937.0,1.025953,West
2009-07-10,2009,Fairfield,398300.0,1425000.0,?,Detached House,3,1,1059.0,1.025953,South
2009-07-10,2009,Bridgeport,,420000.0,Three Family,Triplex,6,5,2129.0,1.025953,West
2009-07-10,2009,Bridgeport,126910.0,335000.0,Two Family,Duplex,4,4,,1.025953,West
2009-07-11,2009,Fairfield,617260.0,737500.0,Single Family,Detached House,3,2,1067.0,1.025953,North
2009-07-11,2009,Bridgeport,143080.0,260000.0,Two Family,Duplex,4,3,1444.0,1.025953,East
2009-07-11,2009,Bridgeport,,285000.0,Single Family,Detached House,3,3,1017.0,1.025953,North
2009-07-12,2009,Norwalk,257740.0,560000.0,Two Family,Duplex,4,2,1284.0,1.025953,South
2009-07-13,2009,Fairfield,611170.0,715000.0,Single Family,Detached House,3,1,948.0,1.025953,South
2009-07-13,2009,Waterbury,94920.0,193500.0,Single Family,Detached House,3,1,926.0,1.025953,West
2009-07-13,2009,Bridgeport,133141.0,300000.0,Single Family,Detached House,3,1,1035.0,1.025953,South
2009-07-13,2009,Fairfield,1023960.0,1850000.0,Single Family,Detached House,3,2,,1.025953,West
2009-07-13,2009,Waterbury,53620.0,126500.0,Single Family,Detached House,3,1,1030.0,1.025953,South
2009-07-16,2009,Norwalk,,579000.0,?,Detached House,3,2,962.0,1.025953,East
2009-07-16,2009,Norwalk,,483000.0,Single Family,Detached House,3,3,924.0,1.025953,North
2009-07-16,2009,Fairfield,458920.0,705000.0,Single Family,Detached House,3,2,1031.0,1.025953,North
2009-07-16,2009,Greenwich,667730.0,712500.0,Single Family,Detached House,3,3,919.0,1.025953,West
2009-07-17,2009,Bridgeport,,202410.0,?,Duplex,4,3,1365.0,1.025953,South
2009-07-17,2009,Greenwich,522830.0,800000.0,Single Family,Detached House,3,2,1070.0,1.025953,West
2009-07-17,2009,Greenwich,1508430.0,3000000.0,Single Family,Detached House,3,2,1057.0,1.025953,North
2009-07-17,2009,Greenwich,649530.0,850000.0,?,Detached House,3,2,1062.0,1.025953,West
2009-07-17,2009,Greenwich,1191120.0,1800000.0,Two Family,Duplex,4,4,1447.0,1.025953,North
2009-07-17,2009,Bridgeport,109830.0,40818.0,Single Family,Detached House,3,3,934.0,1.025953,North
2009-07-17,2009,Greenwich,3327450.0,3850000.0,Single Family,Detached House,3,3,1019.0,1.025953,East
2009-07-18,2009,Greenwich,3098620.0,7850000.0,Single Family,Detached House,3,2,,1.025953,South
2009-07-19,2009,Norwalk,250740.0,507500.0,Single Family,Detached House,3,3,954.0,1.025953,East
2009-07-19,2009,Fairfield,378910.0,412000.0,Single Family,Detached House,3,3,986.0,1.025953,South
2009-07-19,2009,,121030.0,265000.0,Two Family,Duplex,4,4,1437.0,1.025953,East
2009-07-20,2009,Greenwich,1234380.0,2715000.0,Single Family,Detached House,3,1,957.0,1.025953,East
2009-07-20,2009,Waterbury,121380.0,255000.0,Single Family,Detached House,3,1,947.0,1.025953,East
2009-07-20,2009,Fairfield,290920.0,1699000.0,?,Detached House,3,1,930.0,1.025953,North
2009-07-20,2009,Fairfield,331730.0,440000.0,?,Detached House,3,1,979.0,1.025953,North
2009-07-20,2009,Greenwich,2198630.0,3895000.0,Single Family,Detached House,3,1,,1.025953,East
2009-07-20,2009,Norwalk,240450.0,525000.0,?,Detached House,3,3,,1.025953,East
2009-07-21,2009,Bridgeport,,219900.0,Single Family,Detached House,3,3,909.0,1.025953,West
2009-07-23,2009,Greenwich,1108870.0,1412000.0,Single Family,Detached House,3,1,1032.0,1.025953,South
2009-07-23,2009,Norwalk,262920.0,620000.0,Single Family,Detached House,3,2,998.0,1.025953,West
2009-07-23,2009,Fairfield,315000.0,400000.0,Single Family,Detached House,3,3,1095.0,1.025953,East
2009-07-24,2009,Fairfield,773080.0,900000.0,Single Family,Detached House,3,2,1086.0,1.025953,South
2009-07-24,2009,Bridgeport,,112500.0,Two Family,Duplex,4,2,,1.025953,North
2009-07-24,2009,Bridgeport,112490.0,259000.0,Two Family,Duplex,4,3,1296.0,1.025953,North
2009-07-25,2009,Norwalk,324940.0,695000.0,Single Family,Detached House,3,1,973.0,1.025953,North
2009-07-25,2009,Waterbury,123270.0,260000.0,Single Family,Detached House,3,3,1030.0,1.025953,South
2009-07-25,2009,Waterbury,70350.0,138000.0,Single Family,Detached House,3,1,1035.0,1.025953,South
2009-07-25,2009,Bridgeport,141190.0,339900.0,Single Family,Detached House,3,3,949.0,1.025953,North
2009-07-25,2009,Waterbury,41440.0,72500.0,Two Family,Duplex,4,3,1393.0,1.025953,North
2009-07-26,2009,Bridgeport,116061.0,236900.0,Single Family,Detached House,3,1,1015.0,1.025953,West
2009-07-26,2009,Fairfield,419300.0,625000.0,Single Family,Detached House,3,1,,1.025953,East
2009-07-26,2009,Fairfield,376810.0,475000.0,Single Family,Detached House,3,3,908.0,1.025953,East
2009-07-27,2009,,177311.0,330000.0,Single Family,Detached House,3,1,,1.025953,West
2009-07-27,2009,Fairfield,505330.0,715000.0,Single Family,Detached House,3,1,951.0,1.025953,West
2009-07-30,2009,,67550.0,179000.0,Three Family,Triplex,6,4,2002.0,1.025953,North
2009-07-30,2009,Bridgeport,193340.0,425000.0,Single Family,Detached House,3,2,944.0,1.025953,East
2009-07-31,2009,Waterbury,,105911.0,Single Family,Detached House,3,1,924.0,1.025953,South
2009-07-31,2009,Waterbury,86800.0,137375.0,Single Family,Detached House,3,3,962.0,1.025953,North
2009-07-31,2009,Fairfield,242130.0,405000.0,?,Detached House,3,3,1050.0,1.025953,South
2009-07-31,2009,Bridgeport,118720.0,185000.0,Two Family,Duplex,4,2,1295.0,1.025953,East
2009-07-31,2009,Waterbury,52500.0,59000.0,?,Duplex,4,3,1475.0,1.025953,East
2009-07-31,2009,Bridgeport,51520.0,100000.0,Single Family,Detached House,3,1,985.0,1.025953,West
2009-08-01,2009,Waterbury,64260.0,129000.0,Single Family,Detached House,3,3,971.0,1.025953,West
2009-08-01,2009,Fairfield,255500.0,392500.0,Single Family,Detached House,3,3,935.0,1.025953,North
2009-08-01,2009,Waterbury,16100.0,189900.0,Single Family,Detached House,3,2,1049.0,1.025953,North
2009-08-01,2009,,104580.0,185000.0,?,Detached House,3,2,1074.0,1.025953,North
2009-08-01,2009,Bridgeport,188020.0,297500.0,Three Family,Triplex,6,4,2073.0,1.025953,South
2009-08-01,2009,,167440.0,168000.0,Three Family,Triplex,6,6,,1.025953,South
2009-08-01,2009,Norwalk,257950.0,460000.0,Single Family,Detached House,3,3,966.0,1.025953,East
2009-08-01,2009,Fairfield,429030.0,640000.0,Single Family,Detached House,3,1,1029.0,1.025953,West
2009-08-01,2009,Fairfield,374990.0,660000.0,Single Family,Detached House,3,2,983.0,1.025953,North
2009-08-02,2009,Waterbury,91070.0,218000.0,Two Family,Duplex,4,3,,1.025953,West
2009-08-02,2009,Fairfield,254030.0,389000.0,Two Family,Duplex,4,3,1272.0,1.025953,West
2009-08-02,2009,Greenwich,2266250.0,3700000.0,Single Family,Detached House,3,2,1084.0,1.025953,East
2009-08-02,2009,Waterbury,91560.0,255000.0,Three Family,Triplex,6,6,2059.0,1.025953,North
2009-08-03,2009,Bridgeport,112700.0,204800.0,?,Detached House,3,1,907.0,1.025953,West
2009-08-03,2009,,457030.0,700000.0,?,Detached House,3,3,952.0,1.025953,North
2009-08-03,2009,Waterbury,78540.0,153000.0,Single Family,Detached House,3,2,,1.025953,North
2009-08-03,2009,Waterbury,88340.0,147000.0,Single Family,Detached House,3,3,1028.0,1.025953,South
2009-08-06,2009,Fairfield,366450.0,555000.0,Single Family,Detached House,3,1,963.0,1.025953,North
2009-08-06,2009,Waterbury,116690.0,240000.0,?,Detached House,3,2,1014.0,1.025953,North
2009-08-06,2009,Greenwich,4471530.0,7300000.0,Single Family,Detached House,3,2,1068.0,1.025953,West
2009-08-07,2009,Bridgeport,127051.0,175000.0,Single Family,Detached House,3,2,996.0,1.025953,North
2009-08-07,2009,,32900.0,85500.0,Single Family,Detached House,3,3,1034.0,1.025953,South
2009-08-07,2009,Bridgeport,71540.0,210000.0,Two Family,Duplex,4,3,1370.0,1.025953,South
2009-08-07,2009,Greenwich,387030.0,870000.0,Two Family,Duplex,4,3,1459.0,1.025953,North
2009-08-08,2009,Greenwich,,3725000.0,Single Family,Detached House,3,2,1094.0,1.025953,East
2009-08-09,2009,Norwalk,414050.0,600000.0,Two Family,Duplex,4,2,1406.0,1.025953,North
2009-08-09,2009,Norwalk,219380.0,207500.0,Single Family,Detached House,3,1,953.0,1.025953,North
2009-08-09,2009,,119490.0,276500.0,?,Detached House,3,3,1097.0,1.025953,North
2009-08-10,2009,,117461.0,270500.0,Single Family,Detached House,3,3,977.0,1.025953,South
2009-08-10,2009,,326480.0,439900.0,Single Family,Detached House,3,2,933.0,1.025953,East
2009-08-14,2009,Fairfield,319060.0,460000.0,Single Family,Detached House,3,1,910.0,1.025953,South
2009-08-15,2009,Fairfield,323820.0,440000.0,Single Family,Detached House,3,2,939.0,1.025953,East
2009-08-15,2009,Norwalk,274190.0,455000.0,Single Family,Detached House,3,2,1027.0,1.025953,North
2009-08-15,2009,Fairfield,1745800.0,3550000.0,Single Family,Detached House,3,3,996.0,1.025953,North
2009-08-15,2009,Waterbury,103040.0,175000.0,Single Family,Detached House,3,2,1097.0,1.025953,North
2009-08-16,2009,Bridgeport,119980.0,320000.0,Single Family,Detached House,3,1,,1.025953,South
2009-08-16,2009,Norwalk,219940.0,390000.0,Single Family,Detached House,3,3,1044.0,1.025953,East
2009-08-16,2009,,,350000.0,Single Family,Detached House,3,1,909.0,1.025953,South
